run,tag,step,value,wall_time
exp_magnitude,loss_train,98,0.09462584555149078,1772338122.868949
exp_magnitude,loss_train,99,0.09513352811336517,1772338221.0310278
exp_magnitude,loss_train,100,0.09097518026828766,1772338319.1148005
exp_magnitude,mAcc_train,1,0.2854686975479126,1772328594.6230588
exp_magnitude,mAcc_train,2,0.47171586751937866,1772328693.0679245
exp_magnitude,mAcc_train,3,0.5639559626579285,1772328791.3039157
exp_magnitude,mAcc_train,4,0.6197555661201477,1772328889.5371923
exp_magnitude,mAcc_train,5,0.6357142329216003,1772328987.8382032
exp_magnitude,mAcc_train,6,0.6660788655281067,1772329086.1652505
exp_magnitude,mAcc_train,7,0.6914573311805725,1772329184.4533956
exp_magnitude,mAcc_train,8,0.6988160610198975,1772329282.8496501
exp_magnitude,mAcc_train,9,0.7166044116020203,1772329381.156594
exp_magnitude,mAcc_train,10,0.7276132106781006,1772329479.4499211
exp_magnitude,mAcc_train,11,0.7367857098579407,1772329577.798507
exp_magnitude,mAcc_train,12,0.75285404920578,1772329676.0997796
exp_magnitude,mAcc_train,13,0.7508307695388794,1772329774.3909292
exp_magnitude,mAcc_train,14,0.763128399848938,1772329872.7232535
exp_magnitude,mAcc_train,15,0.7710520029067993,1772329971.053049
exp_magnitude,mAcc_train,16,0.7737350463867188,1772330069.3750594
exp_magnitude,mAcc_train,17,0.7844843864440918,1772330167.6394668
exp_magnitude,mAcc_train,18,0.7862564921379089,1772330265.8989081
exp_magnitude,mAcc_train,19,0.7937764525413513,1772330364.1760354
exp_magnitude,mAcc_train,20,0.8028883337974548,1772330462.411277
exp_magnitude,mAcc_train,21,0.7997774481773376,1772330560.6745718
exp_magnitude,mAcc_train,22,0.8052574396133423,1772330658.8038685
exp_magnitude,mAcc_train,23,0.8082795143127441,1772330757.079896
exp_magnitude,mAcc_train,24,0.8185092806816101,1772330855.2416823
exp_magnitude,mAcc_train,25,0.8104398250579834,1772330953.493819
exp_magnitude,mAcc_train,26,0.8234528303146362,1772331051.7743802
exp_magnitude,mAcc_train,27,0.8278318047523499,1772331150.053754
exp_magnitude,mAcc_train,28,0.8264511823654175,1772331248.3801923
exp_magnitude,mAcc_train,29,0.8313997983932495,1772331346.7367291
exp_magnitude,mAcc_train,30,0.8344153165817261,1772331445.0558755
exp_magnitude,mAcc_train,31,0.8369592428207397,1772331543.2721214
exp_magnitude,mAcc_train,32,0.843436062335968,1772331641.518312
exp_magnitude,mAcc_train,33,0.839373767375946,1772331739.7783873
exp_magnitude,mAcc_train,34,0.8457022309303284,1772331838.012074
exp_magnitude,mAcc_train,35,0.8360322117805481,1772331936.334704
exp_magnitude,mAcc_train,36,0.8458441495895386,1772332034.5143025
exp_magnitude,mAcc_train,37,0.8529876470565796,1772332132.8801157
exp_magnitude,mAcc_train,38,0.8506151437759399,1772332231.2197506
exp_magnitude,mAcc_train,39,0.8500043153762817,1772332329.5837953
exp_magnitude,mAcc_train,40,0.8605379462242126,1772332427.8347661
exp_magnitude,mAcc_train,41,0.8568678498268127,1772332526.0837562
exp_magnitude,mAcc_train,42,0.8595110774040222,1772332624.4053934
exp_magnitude,mAcc_train,43,0.8515397310256958,1772332722.6230645
exp_magnitude,mAcc_train,44,0.8591850996017456,1772332820.8483562
exp_magnitude,mAcc_train,45,0.858384907245636,1772332919.218752
exp_magnitude,mAcc_train,46,0.8655945062637329,1772333017.6872554
exp_magnitude,mAcc_train,47,0.8629913330078125,1772333115.932501
exp_magnitude,mAcc_train,48,0.8678028583526611,1772333214.139369
exp_magnitude,mAcc_train,49,0.8627764582633972,1772333312.366958
exp_magnitude,mAcc_train,50,0.8703782558441162,1772333410.524546
exp_magnitude,mAcc_train,51,0.871351957321167,1772333508.7767313
exp_magnitude,mAcc_train,52,0.8733150362968445,1772333607.0214622
exp_magnitude,mAcc_train,53,0.8697343468666077,1772333705.210617
exp_magnitude,mAcc_train,54,0.8820236325263977,1772333803.3968923
exp_magnitude,mAcc_train,55,0.872753381729126,1772333901.614037
exp_magnitude,mAcc_train,56,0.8759102821350098,1772333999.7732413
exp_magnitude,mAcc_train,57,0.8860786557197571,1772334097.9971218
exp_magnitude,mAcc_train,58,0.8862139582633972,1772334196.210918
exp_magnitude,mAcc_train,59,0.8791872262954712,1772334294.4750693
exp_magnitude,mAcc_train,60,0.885538637638092,1772334392.681455
exp_magnitude,mAcc_train,61,0.9095128178596497,1772334490.8920305
exp_magnitude,mAcc_train,62,0.921517014503479,1772334589.1073985
exp_magnitude,mAcc_train,63,0.9310774207115173,1772334687.3113909
exp_magnitude,mAcc_train,64,0.9304523468017578,1772334785.4430847
exp_magnitude,mAcc_train,65,0.9302659034729004,1772334883.6893773
exp_magnitude,mAcc_train,66,0.9331064224243164,1772334981.8648157
exp_magnitude,mAcc_train,67,0.9346362948417664,1772335080.0879686
exp_magnitude,mAcc_train,68,0.9313211441040039,1772335178.293283
exp_magnitude,mAcc_train,69,0.9404586553573608,1772335276.4991057
exp_magnitude,mAcc_train,70,0.9391171336174011,1772335374.663944
exp_magnitude,mAcc_train,71,0.9367259740829468,1772335472.9253561
exp_magnitude,mAcc_train,72,0.9411141276359558,1772335571.1042974
exp_magnitude,mAcc_train,73,0.9397635459899902,1772335669.2518055
exp_magnitude,mAcc_train,74,0.9393346309661865,1772335767.4189494
exp_magnitude,mAcc_train,75,0.9448196291923523,1772335865.550161
exp_magnitude,mAcc_train,76,0.942685067653656,1772335963.717051
exp_magnitude,mAcc_train,77,0.9483546614646912,1772336061.8928843
exp_magnitude,mAcc_train,78,0.9418908357620239,1772336160.0254521
exp_magnitude,mAcc_train,79,0.9465610384941101,1772336258.2009218
exp_magnitude,mAcc_train,80,0.9471015334129333,1772336356.4023242
exp_magnitude,mAcc_train,81,0.9532834887504578,1772336454.6175044
exp_magnitude,mAcc_train,82,0.949801504611969,1772336552.7470157
exp_magnitude,mAcc_train,83,0.9486725330352783,1772336650.8844805
exp_magnitude,mAcc_train,84,0.9535189867019653,1772336749.0509038
exp_magnitude,mAcc_train,85,0.9512436985969543,1772336847.2245789
exp_magnitude,mAcc_train,86,0.9507046937942505,1772336945.4310365
exp_magnitude,mAcc_train,87,0.9519138336181641,1772337043.5177464
exp_magnitude,mAcc_train,88,0.9545273780822754,1772337141.6498654
exp_magnitude,mAcc_train,89,0.9516792893409729,1772337239.7821608
exp_magnitude,mAcc_train,90,0.9485045671463013,1772337337.9270456
exp_magnitude,mAcc_train,91,0.9522527456283569,1772337436.0252473
exp_magnitude,mAcc_train,92,0.9492307305335999,1772337534.1111882
exp_magnitude,mAcc_train,93,0.9493678212165833,1772337632.252084
exp_magnitude,mAcc_train,94,0.9514527320861816,1772337730.34462
exp_magnitude,mAcc_train,95,0.9517055749893188,1772337828.5095758
exp_magnitude,mAcc_train,96,0.9475472569465637,1772337926.6100955
exp_magnitude,mAcc_train,97,0.9543517827987671,1772338024.7410622
exp_magnitude,mAcc_train,98,0.9497926831245422,1772338122.868999
exp_magnitude,mAcc_train,99,0.9517526626586914,1772338221.0310767
exp_magnitude,mAcc_train,100,0.9523793458938599,1772338319.1148498
exp_magnitude,OA_train,1,0.4436991810798645,1772328594.6230924
exp_magnitude,OA_train,2,0.6136178970336914,1772328693.067959
exp_magnitude,OA_train,3,0.6903455257415771,1772328791.3039496
exp_magnitude,OA_train,4,0.7273374199867249,1772328889.5372279
exp_magnitude,OA_train,5,0.7408536672592163,1772328987.838236
exp_magnitude,OA_train,6,0.7627032399177551,1772329086.1652792
exp_magnitude,OA_train,7,0.7805894017219543,1772329184.4534245
exp_magnitude,OA_train,8,0.7849593758583069,1772329282.8496804
exp_magnitude,OA_train,9,0.7971544861793518,1772329381.156627
exp_magnitude,OA_train,10,0.8077235817909241,1772329479.4499497
exp_magnitude,OA_train,11,0.8128048777580261,1772329577.7985404
exp_magnitude,OA_train,12,0.8240853548049927,1772329676.0998127
exp_magnitude,OA_train,13,0.8243902325630188,1772329774.3909616
exp_magnitude,OA_train,14,0.8306910395622253,1772329872.7232816
exp_magnitude,OA_train,15,0.8393292427062988,1772329971.0530818
exp_magnitude,OA_train,16,0.8401422500610352,1772330069.375089
exp_magnitude,OA_train,17,0.8494918942451477,1772330167.6395009
exp_magnitude,OA_train,18,0.8485772609710693,1772330265.8989415
exp_magnitude,OA_train,19,0.8579268455505371,1772330364.1760643
exp_magnitude,OA_train,20,0.8620935082435608,1772330462.4113111
exp_magnitude,OA_train,21,0.8594512343406677,1772330560.6746109
exp_magnitude,OA_train,22,0.8662601709365845,1772330658.8039014
exp_magnitude,OA_train,23,0.8636178970336914,1772330757.0799284
exp_magnitude,OA_train,24,0.8727642297744751,1772330855.2417107
exp_magnitude,OA_train,25,0.8666666746139526,1772330953.4938524
exp_magnitude,OA_train,26,0.8759146332740784,1772331051.7744098
exp_magnitude,OA_train,27,0.8782520294189453,1772331150.053783
exp_magnitude,OA_train,28,0.8802845478057861,1772331248.3802247
exp_magnitude,OA_train,29,0.8822154402732849,1772331346.7367618
exp_magnitude,OA_train,30,0.8853658437728882,1772331445.0559037
exp_magnitude,OA_train,31,0.8850609660148621,1772331543.272154
exp_magnitude,OA_train,32,0.8901422619819641,1772331641.518365
exp_magnitude,OA_train,33,0.8905487656593323,1772331739.778417
exp_magnitude,OA_train,34,0.8912601470947266,1772331838.0121074
exp_magnitude,OA_train,35,0.8870934844017029,1772331936.334737
exp_magnitude,OA_train,36,0.892276406288147,1772332034.5143492
exp_magnitude,OA_train,37,0.8968495726585388,1772332132.8801484
exp_magnitude,OA_train,38,0.8962398171424866,1772332231.2197847
exp_magnitude,OA_train,39,0.8951219320297241,1772332329.583828
exp_magnitude,OA_train,40,0.9007113575935364,1772332427.8347988
exp_magnitude,OA_train,41,0.902134120464325,1772332526.0837908
exp_magnitude,OA_train,42,0.9031503796577454,1772332624.4054234
exp_magnitude,OA_train,43,0.8958333134651184,1772332722.6230977
exp_magnitude,OA_train,44,0.9015243649482727,1772332820.8483899
exp_magnitude,OA_train,45,0.9015243649482727,1772332919.218781
exp_magnitude,OA_train,46,0.9039633870124817,1772333017.687288
exp_magnitude,OA_train,47,0.9039633870124817,1772333115.932536
exp_magnitude,OA_train,48,0.9060975313186646,1772333214.139399
exp_magnitude,OA_train,49,0.9040650129318237,1772333312.36699
exp_magnitude,OA_train,50,0.9088414907455444,1772333410.5245786
exp_magnitude,OA_train,51,0.9083333611488342,1772333508.7767642
exp_magnitude,OA_train,52,0.9107723832130432,1772333607.0214949
exp_magnitude,OA_train,53,0.9074187278747559,1772333705.2106514
exp_magnitude,OA_train,54,0.9165650606155396,1772333803.3969252
exp_magnitude,OA_train,55,0.9109756350517273,1772333901.61407
exp_magnitude,OA_train,56,0.9125000238418579,1772333999.7732754
exp_magnitude,OA_train,57,0.9204268455505371,1772334097.9971552
exp_magnitude,OA_train,58,0.9193089604377747,1772334196.2109509
exp_magnitude,OA_train,59,0.9133130311965942,1772334294.4750984
exp_magnitude,OA_train,60,0.9186992049217224,1772334392.6814897
exp_magnitude,OA_train,61,0.9367886185646057,1772334490.8920634
exp_magnitude,OA_train,62,0.944918692111969,1772334589.107429
exp_magnitude,OA_train,63,0.9507113695144653,1772334687.3114202
exp_magnitude,OA_train,64,0.9521341323852539,1772334785.4431148
exp_magnitude,OA_train,65,0.9519308805465698,1772334883.6894112
exp_magnitude,OA_train,66,0.9526422619819641,1772334981.8648486
exp_magnitude,OA_train,67,0.9532520174980164,1772335080.0880015
exp_magnitude,OA_train,68,0.9531503915786743,1772335178.29332
exp_magnitude,OA_train,69,0.95741868019104,1772335276.4991386
exp_magnitude,OA_train,70,0.9571138024330139,1772335374.663976
exp_magnitude,OA_train,71,0.957317054271698,1772335472.9253912
exp_magnitude,OA_train,72,0.9588414430618286,1772335571.1043408
exp_magnitude,OA_train,73,0.9590446949005127,1772335669.2518353
exp_magnitude,OA_train,74,0.9575203061103821,1772335767.418982
exp_magnitude,OA_train,75,0.9610772132873535,1772335865.550195
exp_magnitude,OA_train,76,0.9591463208198547,1772335963.7170844
exp_magnitude,OA_train,77,0.9628048539161682,1772336061.8929174
exp_magnitude,OA_train,78,0.959756076335907,1772336160.025485
exp_magnitude,OA_train,79,0.9629064798355103,1772336258.2009516
exp_magnitude,OA_train,80,0.9620934724807739,1772336356.4023702
exp_magnitude,OA_train,81,0.9680894017219543,1772336454.6175385
exp_magnitude,OA_train,82,0.9640243649482727,1772336552.747048
exp_magnitude,OA_train,83,0.9657520055770874,1772336650.884512
exp_magnitude,OA_train,84,0.9666666388511658,1772336749.0509372
exp_magnitude,OA_train,85,0.9659552574157715,1772336847.224607
exp_magnitude,OA_train,86,0.9641259908676147,1772336945.4310687
exp_magnitude,OA_train,87,0.9664633870124817,1772337043.5177753
exp_magnitude,OA_train,88,0.9683942794799805,1772337141.6498978
exp_magnitude,OA_train,89,0.964735746383667,1772337239.7821932
exp_magnitude,OA_train,90,0.9642276167869568,1772337337.927074
exp_magnitude,OA_train,91,0.9662601351737976,1772337436.0252795
exp_magnitude,OA_train,92,0.9651422500610352,1772337534.1112201
exp_magnitude,OA_train,93,0.9638211131095886,1772337632.2521167
exp_magnitude,OA_train,94,0.967174768447876,1772337730.3446538
exp_magnitude,OA_train,95,0.9669715166091919,1772337828.5096097
exp_magnitude,OA_train,96,0.9638211131095886,1772337926.6101289
exp_magnitude,OA_train,97,0.9676828980445862,1772338024.7410967
exp_magnitude,OA_train,98,0.9653455018997192,1772338122.869031
exp_magnitude,OA_train,99,0.9668698906898499,1772338221.0311108
exp_magnitude,OA_train,100,0.9680894017219543,1772338319.1148782
exp_magnitude,loss_val,1,1.4192559719085693,1772328603.6210155
exp_magnitude,loss_val,2,1.039591670036316,1772328702.089607
exp_magnitude,loss_val,3,0.7910637855529785,1772328800.320725
exp_magnitude,loss_val,4,0.6865140795707703,1772328898.5432336
exp_magnitude,loss_val,5,0.6132627725601196,1772328996.8550963
exp_magnitude,loss_val,6,0.5793663263320923,1772329095.1843245
exp_magnitude,loss_val,7,0.5249732136726379,1772329193.4896953
exp_magnitude,loss_val,8,0.5472082495689392,1772329291.8780632
exp_magnitude,loss_val,9,0.5907400846481323,1772329390.17153
exp_magnitude,loss_val,10,0.5269205570220947,1772329488.4886537
exp_magnitude,loss_val,11,0.4611523151397705,1772329586.8328383
exp_magnitude,loss_val,12,0.5036882162094116,1772329685.1445343
exp_magnitude,loss_val,13,0.4512603282928467,1772329783.424603
exp_magnitude,loss_val,14,0.43497636914253235,1772329881.742589
exp_magnitude,loss_val,15,0.5136749148368835,1772329980.076063
exp_magnitude,loss_val,16,0.43802040815353394,1772330078.4081762
exp_magnitude,loss_val,17,0.4530811607837677,1772330176.6763656
exp_magnitude,loss_val,18,0.4126136898994446,1772330274.9365947
exp_magnitude,loss_val,19,0.40865013003349304,1772330373.2100701
exp_magnitude,loss_val,20,0.3780103921890259,1772330471.4388905
exp_magnitude,loss_val,21,0.4215767979621887,1772330569.7029097
exp_magnitude,loss_val,22,0.3965343236923218,1772330667.8202198
exp_magnitude,loss_val,23,0.41094404458999634,1772330766.0912154
exp_magnitude,loss_val,24,0.4084404408931732,1772330864.2733953
exp_magnitude,loss_val,25,0.38949212431907654,1772330962.5256817
exp_magnitude,loss_val,26,0.39698535203933716,1772331060.808533
exp_magnitude,loss_val,27,0.41105616092681885,1772331159.0885174
exp_magnitude,loss_val,28,0.3721112906932831,1772331257.405363
exp_magnitude,loss_val,29,0.40145987272262573,1772331355.7753541
exp_magnitude,loss_val,30,0.36792874336242676,1772331454.0916536
exp_magnitude,loss_val,31,0.3951728045940399,1772331552.2944586
exp_magnitude,loss_val,32,0.3541632890701294,1772331650.5473113
exp_magnitude,loss_val,33,0.3977328836917877,1772331748.8105636
exp_magnitude,loss_val,34,0.37746694684028625,1772331847.038475
exp_magnitude,loss_val,35,0.3633747100830078,1772331945.3652327
exp_magnitude,loss_val,36,0.3485983610153198,1772332043.5452478
exp_magnitude,loss_val,37,0.37275177240371704,1772332141.9288251
exp_magnitude,loss_val,38,0.34100717306137085,1772332240.2602434
exp_magnitude,loss_val,39,0.36349552869796753,1772332338.6176627
exp_magnitude,loss_val,40,0.363057404756546,1772332436.863424
exp_magnitude,loss_val,41,0.37872013449668884,1772332535.1222172
exp_magnitude,loss_val,42,0.36520567536354065,1772332633.434147
exp_magnitude,loss_val,43,0.33531925082206726,1772332731.6528697
exp_magnitude,loss_val,44,0.35881078243255615,1772332829.8777199
exp_magnitude,loss_val,45,0.365253210067749,1772332928.2608185
exp_magnitude,loss_val,46,0.3931777775287628,1772333026.723801
exp_magnitude,loss_val,47,0.3491777181625366,1772333124.9567204
exp_magnitude,loss_val,48,0.3891487419605255,1772333223.1729271
exp_magnitude,loss_val,49,0.3874065577983856,1772333321.377841
exp_magnitude,loss_val,50,0.3958134055137634,1772333419.55838
exp_magnitude,loss_val,51,0.3663029074668884,1772333517.8078992
exp_magnitude,loss_val,52,0.3515372574329376,1772333616.0630822
exp_magnitude,loss_val,53,0.36621129512786865,1772333714.230437
exp_magnitude,loss_val,54,0.3273233473300934,1772333812.4313402
exp_magnitude,loss_val,55,0.3691515624523163,1772333910.6291852
exp_magnitude,loss_val,56,0.3348493278026581,1772334008.809223
exp_magnitude,loss_val,57,0.3890763521194458,1772334107.0185635
exp_magnitude,loss_val,58,0.35612979531288147,1772334205.2474377
exp_magnitude,loss_val,59,0.4255475699901581,1772334303.4971144
exp_magnitude,loss_val,60,0.46186208724975586,1772334401.7035396
exp_magnitude,loss_val,61,0.3224199414253235,1772334499.9096074
exp_magnitude,loss_val,62,0.29428473114967346,1772334598.1232605
exp_magnitude,loss_val,63,0.3154560923576355,1772334696.3516884
exp_magnitude,loss_val,64,0.2941914200782776,1772334794.4718628
exp_magnitude,loss_val,65,0.28658556938171387,1772334892.7123516
exp_magnitude,loss_val,66,0.31131604313850403,1772334990.865383
exp_magnitude,loss_val,67,0.3160530924797058,1772335089.1087356
exp_magnitude,loss_val,68,0.3206130266189575,1772335187.3163624
exp_magnitude,loss_val,69,0.3347000777721405,1772335285.5207577
exp_magnitude,loss_val,70,0.3077276647090912,1772335383.6702576
exp_magnitude,loss_val,71,0.3089573383331299,1772335481.954159
exp_magnitude,loss_val,72,0.3190232515335083,1772335580.126913
exp_magnitude,loss_val,73,0.310732364654541,1772335678.276501
exp_magnitude,loss_val,74,0.305801123380661,1772335776.4482632
exp_magnitude,loss_val,75,0.3327251374721527,1772335874.5715797
exp_magnitude,loss_val,76,0.3321625888347626,1772335972.7385728
exp_magnitude,loss_val,77,0.3355675935745239,1772336070.9092088
exp_magnitude,loss_val,78,0.3225041627883911,1772336169.0499706
exp_magnitude,loss_val,79,0.32612231373786926,1772336267.2313266
exp_magnitude,loss_val,80,0.3287288546562195,1772336365.4229136
exp_magnitude,loss_val,81,0.3188093900680542,1772336463.6394491
exp_magnitude,loss_val,82,0.33009740710258484,1772336561.7786434
exp_magnitude,loss_val,83,0.32346484065055847,1772336659.9128652
exp_magnitude,loss_val,84,0.3112943768501282,1772336758.0660677
exp_magnitude,loss_val,85,0.32175806164741516,1772336856.2354274
exp_magnitude,loss_val,86,0.32815152406692505,1772336954.4527705
exp_magnitude,loss_val,87,0.31431296467781067,1772337052.5317678
exp_magnitude,loss_val,88,0.31034204363822937,1772337150.6653638
exp_magnitude,loss_val,89,0.3209272623062134,1772337248.7821763
exp_magnitude,loss_val,90,0.323620080947876,1772337346.944443
exp_magnitude,loss_val,91,0.330266535282135,1772337445.0477927
exp_magnitude,loss_val,92,0.330537885427475,1772337543.1242309
exp_magnitude,loss_val,93,0.32339316606521606,1772337641.2687283
exp_magnitude,loss_val,94,0.3030146360397339,1772337739.3644361
exp_magnitude,loss_val,95,0.31919288635253906,1772337837.5149262
exp_magnitude,loss_val,96,0.334772527217865,1772337935.6193988
exp_magnitude,loss_val,97,0.3305943012237549,1772338033.7501254
exp_magnitude,loss_val,98,0.3362072706222534,1772338131.8970695
exp_magnitude,loss_val,99,0.32502493262290955,1772338230.0403855
exp_magnitude,loss_val,100,0.3085383176803589,1772338328.132452
exp_magnitude,mAcc_val,1,0.47355231642723083,1772328603.6210787
exp_magnitude,mAcc_val,2,0.5957616567611694,1772328702.0896752
exp_magnitude,mAcc_val,3,0.6857267618179321,1772328800.320788
exp_magnitude,mAcc_val,4,0.7047848701477051,1772328898.5432978
exp_magnitude,mAcc_val,5,0.7370174527168274,1772328996.8551586
exp_magnitude,mAcc_val,6,0.7629883885383606,1772329095.1843982
exp_magnitude,mAcc_val,7,0.7825523018836975,1772329193.4897585
exp_magnitude,mAcc_val,8,0.7442267537117004,1772329291.8781319
exp_magnitude,mAcc_val,9,0.7552499771118164,1772329390.171592
exp_magnitude,mAcc_val,10,0.781761646270752,1772329488.488716
exp_magnitude,mAcc_val,11,0.7858953475952148,1772329586.8328974
exp_magnitude,mAcc_val,12,0.7947209477424622,1772329685.1445987
exp_magnitude,mAcc_val,13,0.8058429956436157,1772329783.4246662
exp_magnitude,mAcc_val,14,0.8001802563667297,1772329881.7426553
exp_magnitude,mAcc_val,15,0.814674437046051,1772329980.076127
exp_magnitude,mAcc_val,16,0.819645345211029,1772330078.408241
exp_magnitude,mAcc_val,17,0.7976511716842651,1772330176.6764371
exp_magnitude,mAcc_val,18,0.8266336917877197,1772330274.93666
exp_magnitude,mAcc_val,19,0.8095116019248962,1772330373.2101388
